title,year,budget,revenue,vote_average,vote_count,popularity,female_ratio,female_director,bechdelRating,imdbAverageRating,numVotes,runtimeMinutes,genre1,genre2,genre3
Warrior,2011.0,25000000,23057115,7.7,1272,51.915025,0.07142857142857142,0,0.0,5.7,6230.0,115,Comedy,Music,Romance
Michael Collins,1996.0,28000000,16900000,6.7,97,8.314624,0.045454545454545456,0,1.0,7.1,33836.0,133,Biography,Drama,Thriller
Stop-Loss,2008.0,25000000,11207130,6.1,82,4.002579,0.23595505617977527,0,,,,,,,
Abandon,2002.0,25000000,10719357,4.6,45,3.888776,0.35714285714285715,0,,,,,,,
Brokedown Palace,1999.0,25000000,13000000,6.2,111,7.296459,0.35714285714285715,0,3.0,6.4,24089.0,100,Drama,Mystery,Thriller
The Possession,2012.0,14000000,85446075,5.8,498,21.680424,0.14285714285714285,0,,,,,,,
Mrs. Winterbourne,1996.0,25000000,10070000,5.3,25,7.946769,0.5,0,,,,,,,
Straw Dogs,2011.0,25000000,10324441,5.5,144,7.473455,0.2,0,3.0,5.8,35853.0,110,Action,Drama,Thriller
The Hoax,2006.0,25000000,11772461,6.4,60,5.073536,0.18518518518518517,0,,,,,,,
The Road,2009.0,32000000,27635305,6.8,1087,41.075532,0.13333333333333333,0,,,,,,,
Sheena,1984.0,25000000,5778353,5.0,22,4.020194,0.25,0,,,,,,,
Tank Girl,1995.0,25000000,4064495,5.5,138,8.186936,0.35526315789473684,1,3.0,5.4,34874.0,104,Action,Comedy,Sci-Fi
Blindness,2008.0,25000000,19844979,6.4,387,17.603823,0.17647058823529413,0,3.0,6.5,75264.0,121,Drama,Mystery,Thriller
BloodRayne,2005.0,25000000,2405420,3.5,118,7.008216,0.2727272727272727,0,3.0,3.0,37254.0,95,Action,Fantasy,Horror
Carnage,2011.0,25000000,27603069,7.0,738,20.011435,0.3333333333333333,0,3.0,7.1,133247.0,80,Comedy,Drama,
Without Limits,1998.0,25000000,777423,6.2,19,3.849873,0.25,0,,,,,,,
Me and Orson Welles,2009.0,25000000,2336172,6.6,49,3.593165,0.35714285714285715,0,,,,,,,
The Best Offer,2013.0,13500000,19255873,7.7,704,30.058263,0.0625,0,,,,,,,
The Bad Lieutenant: Port of Call - New Orleans,2009.0,25000000,10589102,6.0,326,17.339852,0.27586206896551724,0,,,,,,,
Little White Lies,2010.0,25000000,48531470,7.1,380,15.279021,0.18518518518518517,0,3.0,7.1,27069.0,154,Comedy,Drama,
Space Dogs,2010.0,25000000,6500000,6.3,10,5.753564,0.2,1,3.0,5.0,1525.0,85,Adventure,Animation,Comedy
The Counselor,2013.0,25000000,71009334,5.0,712,35.022029,0.23333333333333334,0,,,,,,,
Waterloo,1970.0,25000000,3052000,7.0,31,1.894749,0.047619047619047616,0,0.0,7.3,12695.0,123,Action,Biography,Drama
Dangerous Liaisons,1988.0,14000000,34670720,7.0,257,14.480628,0.35714285714285715,0,3.0,7.5,75310.0,119,Drama,Romance,
On the Road,2012.0,25000000,8784318,5.5,301,14.613152,0.47058823529411764,0,,,,,,,
Star Trek IV: The Voyage Home,1986.0,24000000,133000000,6.9,477,22.258428,0.26666666666666666,0,,,,,,,
Rocky Balboa,2006.0,24000000,155721132,6.5,835,30.445257,0.25,0,1.0,7.1,231871.0,102,Action,Drama,Sport
Scream 2,1997.0,24000000,172363301,6.1,840,35.244037,0.44,0,3.0,6.3,210329.0,120,Horror,Mystery,
Jane Got a Gun,2016.0,25000000,1397284,5.4,285,15.333575,0.06666666666666667,0,0.0,5.9,23885.0,98,Action,Drama,Western
Think Like a Man Too,2014.0,24000000,70181428,6.4,225,15.237142,0.4782608695652174,0,,,,,,,
The Whole Nine Yards,2000.0,41300000,106371651,6.2,531,23.441135,0.3,0,,,,,,,
Footloose,1984.0,8200000,80035402,6.4,505,25.03414,0.38461538461538464,0,,,,,,,
Old School,2003.0,24000000,87055349,6.6,541,24.70166,0.5,0,2.0,7.0,243858.0,88,Comedy,,
The Fisher King,1991.0,24000000,41895491,7.2,341,16.146572,0.2,0,,,,,,,
I Still Know What You Did Last Summer,1998.0,65000000,40002112,5.1,374,20.793026,0.2727272727272727,0,3.0,4.7,78842.0,100,Horror,Mystery,Thriller
Return to Me,2000.0,24000000,36609995,6.1,67,5.771479,0.26666666666666666,1,3.0,6.9,22863.0,115,Comedy,Drama,Romance
Zack and Miri Make a Porno,2008.0,24000000,42105111,6.1,721,27.326466,0.2857142857142857,0,,,,,,,
The Men Who Stare at Goats,2009.0,24000000,68729358,5.9,742,20.69219,0.02857142857142857,0,,,,,,,
Win a Date with Tad Hamilton!,2004.0,17000000,16980098,5.5,160,7.701041,0.45454545454545453,0,,,,,,,
Muppets from Space,1999.0,24000000,16290976,5.8,92,6.589193,0.16666666666666666,0,,,,,,,
The Wiz,1978.0,24000000,21049053,5.9,58,2.753313,0.5,0,,,,,,,
Ready to Rumble,2000.0,24000000,12372410,4.7,49,3.113009,0.0851063829787234,0,,,,,,,
Play It to the Bone,1999.0,24000000,8434146,5.7,53,5.566203,0.20833333333333334,0,,,,,,,
I Don't Know How She Does It,2011.0,24000000,30551495,5.0,141,8.630825,0.5,0,,,,,,,
Piranha 3D,2010.0,24000000,83188165,5.3,581,23.343839,0.5,0,,,,,,,
Meet the Deedles,1998.0,24000000,4562146,4.1,19,2.353441,0.1111111111111111,0,,,,,,,
The Thief and the Cobbler,1993.0,28000000,669276,6.8,26,2.439184,0.25,0,,,,,,,
Faster,2010.0,24000000,23081726,6.1,568,26.324874,0.25,0,0.0,6.4,112202.0,98,Action,Crime,Drama
Howl's Moving Castle,2004.0,24000000,234710455,8.2,1991,49.549984,0.3,0,,,,,,,
Zombieland,2009.0,23600000,102391382,7.2,3550,57.300674,0.375,0,3.0,7.5,623316.0,88,Action,Comedy,Horror
The Waterboy,1998.0,23000000,185991646,5.9,512,23.839127,0.13333333333333333,0,,,,,,,
The Empire Strikes Back,1980.0,18000000,538400000,8.2,5879,78.51783,0.039473684210526314,0,,,,,,,
Bad Boys,1995.0,19000000,141407024,6.5,1699,33.872182,0.21875,0,1.0,6.8,287584.0,119,Action,Comedy,Crime
The Naked Gun 2½: The Smell of Fear,1991.0,23000000,86930411,6.6,546,27.33256,0.2777777777777778,0,,,,,,,
Final Destination,2000.0,23000000,53302314,6.4,1378,38.799596,0.3076923076923077,0,1.0,6.7,280573.0,98,Horror,Thriller,
The Ides of March,2011.0,12500000,75993061,6.5,910,20.317469,0.12962962962962962,0,,,,,,,
Pitch Black,2000.0,23000000,53187659,6.7,1789,18.493202,0.13333333333333333,0,3.0,7.0,253501.0,109,Action,Horror,Sci-Fi
Her,2013.0,23000000,47351251,7.9,4097,53.682367,0.24324324324324326,0,2.0,8.0,672291.0,126,Drama,Romance,Sci-Fi
Joy Ride,2001.0,23000000,36642838,6.3,325,11.183197,0.10714285714285714,0,,,,,,,
The Adventurer: The Curse of the Midas Box,2013.0,25000000,6399,5.1,73,8.842722,0.06451612903225806,0,,,,,,,
Anywhere But Here,1999.0,23000000,18653615,5.9,66,8.976738,0.46153846153846156,0,3.0,6.2,18703.0,114,Comedy,Drama,
Haywire,2011.0,23000000,33372606,5.6,505,26.257951,0.07142857142857142,0,0.0,5.8,89843.0,93,Action,Drama,Thriller
Jaws: The Revenge,1987.0,23000000,51881013,3.5,224,12.777008,0.16666666666666666,0,3.0,3.0,49692.0,89,Adventure,Horror,Thriller
The End of the Affair,1999.0,23000000,10827816,6.6,55,6.921263,0.15384615384615385,0,,,,,,,
Harley Davidson and the Marlboro Man,1991.0,23000000,7434726,6.1,82,12.869436,0.25,0,,,,,,,
In the Valley of Elah,2007.0,23000000,29541790,6.6,261,15.676123,0.21428571428571427,0,,,,,,,
Cheri,2009.0,23000000,9366227,5.9,56,5.494047,0.375,0,,,,,,,
Vanity Fair,2004.0,23000000,16123851,5.5,73,6.618149,0.15384615384615385,1,,,,,,,
Bodyguards and Assassins,2009.0,23000000,5837674,6.5,57,7.876883,0.05555555555555555,0,,,,,,,
1408,2007.0,25000000,94679598,6.5,1343,35.169779,0.275,0,3.0,6.8,294943.0,104,Fantasy,Horror,Mystery
Spaceballs,1987.0,22700000,38119483,6.7,902,39.890798,0.17857142857142858,0,3.0,7.1,207254.0,96,Adventure,Comedy,Sci-Fi
The Water Diviner,2014.0,22500000,15520023,6.8,431,22.096286,0.16666666666666666,0,,,,,,,
Ghost,1990.0,22000000,505000000,6.9,1339,41.967005,0.5,0,3.0,7.1,236824.0,127,Drama,Fantasy,Romance
There's Something About Mary,1998.0,23000000,369884651,6.5,1590,57.110486,0.2631578947368421,0,,,,,,,
The Santa Clause,1994.0,22000000,189833357,6.3,489,16.234053,0.2727272727272727,0,,,,,,,
The Rookie,2002.0,20000000,75597042,6.5,110,11.263361,0.2222222222222222,0,,,,,,,
The Game Plan,2007.0,22000000,147880543,6.0,428,20.699212,0.4,0,,,,,,,
The Bridges of Madison County,1995.0,24000000,182016617,7.3,385,17.606087,0.3333333333333333,0,,,,,,,
The Animal,2001.0,22000000,84772742,4.6,304,13.786075,0.0,0,,,,,,,
Gandhi,1982.0,22000000,77737889,7.4,716,35.227212,0.06521739130434782,0,2.0,8.0,240446.0,191,Biography,Drama,History
The Hundred-Foot Journey,2014.0,22000000,88880821,7.3,508,27.898438,0.10256410256410256,0,,,,,,,
The Net,1995.0,22000000,110627965,5.6,354,23.218144,0.15625,0,,,,,,,
I Am Sam,2001.0,22000000,92542418,7.2,530,26.071644,0.39473684210526316,1,3.0,7.6,155555.0,132,Drama,,
Son of God,2014.0,22000000,67800064,5.9,83,9.175762,0.11428571428571428,0,,,,,,,
Underworld,2003.0,22000000,95708457,6.6,2512,81.829237,0.21875,0,3.0,7.0,285845.0,121,Action,Fantasy,Thriller
